fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2022-11-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,7,33.25,232.75,35.3,33.38,33.49
2022-11-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,7,47.5,332.5,48.37,46.25,50.53
2022-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,25,105.8,5143.851499999984,92.55,123.875,107.35
2022-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,33,124.2,5143.851499999984,131.7125,122.925,131.625
2022-11-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,8,78.2,625.6,81.01,81.75,83.59
2022-11-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,5,69.0,345.0,75.9,70.36,74.19
2022-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2,32.4,31.58,37.31
2022-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,5,59.8,299.0,66.84,57.49,66.22
2022-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,6,64.4,386.4,76.39,64.25,68.61
2022-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,4,59.8,239.2,63.07,61.59,63.74
2022-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,4,166.25,665.0,198.7125,163.825,188.1625
2022-11-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75,46.28,40.0,43.99
2022-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,52.25,418.0,50.32,52.97,54.55
2022-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,7,23.75,166.25,25.25,22.86,25.15
2022-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,7,38.0,266.0,41.39,37.27,40.69
2022-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,11,142.5,5143.851499999984,149.85,164.975,150.625
2022-11-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,6,788.5,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,5,90.25,451.25,94.37,85.48,95.73
2022-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5,72.15,63.9,66.43
2022-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,5,104.5,522.5,109.17,98.56,112.05
2022-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0,72.98,73.9,79.1
2022-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,16,126.1,5143.851499999984,143.9375,123.775,137.1875
2022-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,20.95,17.44,19.9
2022-11-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,3,33.95,101.85,33.07,31.29,35.96
2022-11-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5,52.08,45.67,48.53
2022-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,38,105.8,5143.851499999984,91.6125,119.1,111.0375
2022-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,22,124.2,5143.851499999984,131.525,126.7,131.1375
2022-11-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,7,78.2,547.4,84.28,75.26,88.59
2022-11-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,8,69.0,552.0,73.34,64.2,78.5
2022-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2,35.18,33.04,35.62
2022-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,5,59.8,299.0,60.67,59.78,67.21
2022-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,5,64.4,322.0,73.34,63.93,68.26
2022-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,5,59.8,299.0,65.55,61.97,67.21
2022-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,5143.851499999984,403.3126249999999,362.575,385.2574999999999
2022-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,4,166.25,665.0,201.4125,170.15,178.9
2022-11-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75,45.12,42.01,46.38
2022-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,7,52.25,365.75,55.79,49.09,54.68
2022-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,6,23.75,142.5,24.53,22.66,24.86
2022-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,7,38.0,266.0,39.06,37.41,39.31
2022-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,9,142.5,1282.5,150.2625,162.95000000000002,151.1
2022-11-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,6,788.5,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2022-11-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,6,90.25,541.5,95.62,87.89,97.66
2022-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5,70.03,62.84,70.42
2022-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,6,104.5,627.0,120.41,103.73,111.8
2022-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0,83.98,74.38,77.74
2022-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,13,126.1,5143.851499999984,140.3625,125.6875,133.9625
2022-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,18.36,18.51,19.7
2022-11-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,4,33.95,135.8,36.11,31.76,35.29
2022-11-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5,53.75,45.26,51.92
2023-10-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.86,1230.46,86.97,115.33,103.74
2023-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,134.55,5143.851499999984,123.05,114.59,126.85
2023-10-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.48,256.44,80.38,75.38,85.92
2023-10-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.92,221.76,76.85,66.69,72.66
2023-10-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.65,71.3,34.22,32.53,33.6
2023-10-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.12,126.24,65.59,61.94,62.39
2023-10-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.68,143.36,72.98,64.12,68.86
2023-10-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.9,127.8,65.13,62.3,63.83
2023-10-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.67,817.34,385.31,345.15,381.14
2023-10-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.97,359.94,187.2,159.84,174.2
2023-10-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.27,132.81,43.4,40.57,42.65
2023-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.7,167.1,56.32,51.45,56.86
2023-10-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.57,51.14,25.97,22.2,25.7
2023-10-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.66,118.98,41.81,36.0,38.53
2023-10-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,153.12,612.48,146.17,152.2,143.72
2023-10-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,853.11,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,93.86,281.58,99.23,84.79,98.29
2023-10-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.59,137.18,73.71,64.75,69.79
2023-10-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.05,214.1,117.5,97.08,107.7
2023-10-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.34,160.68,79.04,73.19,81.39
2023-10-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,130.43,652.15,135.69,115.93,129.07
2023-10-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.14,20.14,19.28,18.51,19.36
2023-10-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.94,34.94,33.9,33.85,36.35
2023-10-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.33,51.33,49.93,45.49,51.01
2023-10-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.99,1139.9,88.29,115.42,102.04
2023-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,133.99,5143.851499999984,119.69,115.4,127.51
2023-10-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,86.39,172.78,84.58,73.42,82.3
2023-10-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.61,226.83,71.22,68.09,75.28
2023-10-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.49,70.98,34.18,33.02,33.18
2023-10-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.72,129.44,61.5,59.06,63.24
2023-10-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.28,142.56,67.75,65.23,65.68
2023-10-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.41,128.82,64.73,61.26,65.73
2023-10-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,411.07,822.14,399.29,343.8,375.32
2023-10-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,177.78,355.56,184.98,158.51,175.75
2023-10-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.98,137.94,41.76,43.73,46.71
2023-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.36,166.08,54.96,49.96,53.44
2023-10-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.54,76.62,26.21,22.2,25.92
2023-10-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.18,120.54,41.96,36.95,41.4
2023-10-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.13,616.52,146.03,154.9,144.65
2023-10-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,821.2,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.51,187.02,89.97,83.85,93.03
2023-10-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.62,137.24,65.96,63.77,71.09
2023-10-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.39,218.78,106.01,99.36,107.03
2023-10-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.12,156.24,82.91,73.59,81.52
2023-10-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.91,773.46,135.53,118.73,126.87
2023-10-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.1,40.2,21.01,18.26,21.22
2023-10-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.29,34.29,32.51,31.02,35.89
2023-10-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.13,51.13,46.76,45.64,52.21
2023-10-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,116.43,5143.851499999984,88.2,114.79,100.59
2023-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,131.81,5143.851499999984,120.84,118.5,127.67
2023-10-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.34,262.02,80.06,78.63,81.59
2023-10-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.37,229.11,75.43,68.0,70.49
2023-10-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.81,69.62,37.41,31.58,35.01
2023-10-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.15,195.45,66.67,59.56,66.95
2023-10-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.43,136.86,67.07,65.98,73.54
2023-10-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.81,129.62,59.34,59.9,64.99
2023-10-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,404.03,808.06,391.36,362.54,375.55
2023-10-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,178.61,357.22,187.6,157.67,174.73
2023-10-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.03,180.12,43.86,39.74,44.71
2023-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.03,220.12,56.75,49.49,56.83
2023-10-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.72,74.16,25.06,24.25,25.39
2023-10-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.67,122.01,38.51,38.72,39.76
2023-10-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.41,617.64,144.56,152.93,145.18
2023-10-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,811.34,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.58,195.16,93.12,89.28,89.53
2023-10-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.18,138.36,68.27,63.28,66.92
2023-10-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.95,221.9,114.31,99.77,105.52
2023-10-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.28,162.56,77.29,76.36,77.45
2023-10-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.31,781.86,137.89,115.66,127.36
2023-10-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.42,40.84,20.44,18.21,19.9
2023-10-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.72,35.72,35.72,31.4,35.09
2023-10-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.97,99.94,49.17,44.4,52.43
2023-10-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.72,5143.851499999984,87.61,115.55,103.1
2023-10-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,134.7,5143.851499999984,122.47,115.53,127.31
2023-10-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,83.47,333.88,88.86,78.04,83.96
2023-10-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.28,219.84,76.17,67.51,75.55
2023-10-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.34,103.02,38.13,32.48,35.14
2023-10-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.55,190.65,65.49,61.1,63.3
2023-10-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.53,143.06,75.78,64.97,72.07
2023-10-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.41,193.23,62.78,59.57,65.97
2023-10-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,410.48,820.96,393.84,344.63,372.18
2023-10-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,176.02,528.06,184.71,154.56,171.0
2023-10-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.78,183.12,46.02,41.42,43.22
2023-10-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.79,219.16,55.03,48.35,51.31
2023-10-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.26,101.04,24.55,22.86,25.08
2023-10-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.0,156.0,37.81,35.14,38.81
2023-10-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,148.89,744.45,147.23,152.33,138.68
2023-10-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,836.61,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,95.94,287.82,88.58,87.54,96.72
2023-10-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.81,139.62,65.14,64.2,69.74
2023-10-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,111.0,333.0,102.94,100.18,108.9
2023-10-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.64,159.28,77.43,73.67,81.39
2023-10-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.46,782.76,134.14,113.23,128.07
2023-10-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.85,39.7,18.49,18.61,20.31
2023-10-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.5,71.0,37.08,31.68,33.97
2023-10-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.4,100.8,52.1,47.71,47.07
2023-10-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,113.72,5143.851499999984,89.97,114.71,105.62
2023-10-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,132.52,5143.851499999984,120.68,116.14,127.82
2023-10-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.26,258.78,84.76,79.59,91.31
2023-10-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.16,228.48,77.14,68.88,73.39
2023-10-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.57,71.14,36.01,31.09,34.67
2023-10-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.43,199.29,64.53,58.95,63.85
2023-10-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.94,141.88,73.67,63.13,69.97
2023-10-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.31,130.62,70.25,59.41,67.72
2023-10-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,390.63,781.26,395.77,353.71,377.12
2023-10-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.03,519.09,191.95,159.18,172.02
2023-10-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.64,182.56,40.82,41.92,44.59
2023-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.56,218.24,60.12,49.35,52.28
2023-10-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.43,73.29,23.68,22.59,23.32
2023-10-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.45,118.35,36.94,38.68,39.52
2023-10-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,145.52,582.08,143.32,156.43,140.82
2023-10-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,834.97,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.7,193.4,93.43,83.75,93.41
2023-10-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.93,139.86,68.19,66.39,69.01
2023-10-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.26,224.52,104.56,106.5,111.01
2023-10-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.47,160.94,85.4,76.05,76.82
2023-10-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.82,649.1,134.81,117.25,123.97
2023-10-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.8,39.6,19.28,18.97,20.35
2023-10-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.72,35.72,36.98,32.51,34.55
2023-10-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.52,50.52,47.02,46.56,48.86
2023-10-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.73,5143.851499999984,89.8,116.24,102.07
2023-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,138.88,1388.8,123.17,114.66,126.71
2023-10-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.68,167.36,86.87,77.87,84.69
2023-10-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.67,224.01,74.8,68.86,69.34
2023-10-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.54,69.08,33.31,32.6,33.58
2023-10-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.23,128.46,59.07,60.71,68.84
2023-10-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.77,139.54,63.76,66.75,72.7
2023-10-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.33,130.66,70.83,59.6,67.87
2023-10-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.03,790.06,389.74,353.95,369.5
2023-10-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.03,344.06,187.78,159.48,175.14
2023-10-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.15,135.45,45.9,41.0,45.08
2023-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.02,165.06,58.67,51.52,55.97
2023-10-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,24.86,49.72,27.58,22.04,24.88
2023-10-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.97,116.91,40.48,36.24,41.69
2023-10-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,147.42,442.26,141.5,154.41,141.32
2023-10-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,834.59,5143.851499999984,403.3126249999999,364.25499999999994,385.2574999999999
2023-10-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,97.6,195.2,100.72,86.37,96.06
2023-10-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.48,136.96,68.65,62.12,74.42
2023-10-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.77,219.54,109.59,102.12,105.34
2023-10-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,82.35,164.7,84.92,75.93,84.52
2023-10-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,129.3,775.8,135.54,116.26,122.72
2023-10-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.84,39.68,20.97,18.9,20.38
2023-10-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.89,34.89,35.03,30.53,34.27
2023-10-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.18,49.18,49.38,43.54,49.21
2023-10-31,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.57,1227.27,87.57,117.6,103.5
